OCCUR_DATE,OCCUR_TIME,BORO,X_COORD_CD,Y_COORD_CD,GRID_ID
2006-11-23,22:47:00,MANHATTAN,1001936.0,245282.0,58_79
2006-11-23,22:47:00,MANHATTAN,1001936.0,245282.0,58_79
2006-11-23,22:47:00,MANHATTAN,1001936.0,245282.0,58_79
2006-11-23,04:20:00,BRONX,1006610.6875,243505.53125,61_78
2006-11-24,02:20:00,QUEENS,1033826.0,195088.0,79_46
2006-11-24,20:55:00,MANHATTAN,999783.25,242700.453125,56_77
2006-11-25,04:14:00,QUEENS,1041749.0,196938.0,84_47
2006-11-25,04:14:00,QUEENS,1041749.0,196938.0,84_47
2006-11-25,04:37:00,BROOKLYN,1001837.5,193482.21875,57_45
2006-11-25,04:27:00,BRONX,1011431.6875,247605.28125,64_81
2006-11-25,04:37:00,BROOKLYN,1001837.5,193482.21875,57_45
2006-11-25,23:51:00,BROOKLYN,1014380.375,184565.859375,66_39
2006-11-25,04:37:00,BROOKLYN,1001837.5,193482.21875,57_45
2006-11-25,04:14:00,QUEENS,1041749.0,196938.0,84_47
2006-11-25,16:10:00,BROOKLYN,1012016.25,169344.9375,64_29
2006-11-25,18:05:00,MANHATTAN,997670.0,230545.0,55_69
2006-11-25,19:25:00,MANHATTAN,999487.9375,235745.75,56_73
2006-11-25,19:25:00,MANHATTAN,999487.9375,235745.75,56_73
2006-11-25,03:25:00,QUEENS,1053493.5,161530.234375,92_23
2006-11-25,03:30:00,BROOKLYN,1008429.5625,193925.71875,62_45
2006-11-25,23:50:00,BROOKLYN,1008276.0,183623.0,62_38
2006-11-25,03:25:00,QUEENS,1053493.5,161530.234375,92_23
2006-11-25,23:45:00,BRONX,1034301.625,242611.65625,79_77
2006-11-25,04:14:00,QUEENS,1041749.0,196938.0,84_47
2006-11-25,18:50:00,BROOKLYN,1010753.5625,179172.921875,63_35
2006-11-25,04:37:00,BROOKLYN,1001837.5,193482.21875,57_45
2006-11-26,02:50:00,BRONX,1007672.0,233830.0,61_72
2006-11-26,03:18:00,BROOKLYN,1010787.5625,183142.453125,63_38
2006-11-26,00:30:00,MANHATTAN,1000064.0,238592.0,56_75
2006-11-26,01:40:00,BRONX,1016000.625,244592.578125,67_79
2006-11-26,00:25:00,BRONX,1006333.6875,244426.140625,60_79
2006-11-26,01:06:00,BRONX,1021639.0625,250223.28125,71_82
2006-11-26,03:18:00,BROOKLYN,1010787.5625,183142.453125,63_38
2006-11-26,00:25:00,BRONX,1006333.6875,244426.140625,60_79
2006-11-26,06:59:00,BROOKLYN,998494.375,187147.21875,55_40
2006-11-26,04:57:00,BRONX,1006012.0,247938.0,60_81
2006-11-26,03:18:00,BROOKLYN,1010787.5625,183142.453125,63_38
2006-11-26,18:50:00,BROOKLYN,1009983.9375,189482.359375,63_42
2006-11-27,19:03:00,QUEENS,1044388.875,157138.15625,86_20
2006-11-27,05:33:00,QUEENS,1031954.0,195186.0,78_46
2006-11-27,08:35:00,BROOKLYN,998880.125,170274.453125,55_29
2006-11-27,04:14:00,BROOKLYN,999634.0,190253.0,56_42
2006-11-28,19:26:00,BROOKLYN,1000577.1875,188457.28125,57_41
2006-11-28,15:25:00,BROOKLYN,994526.0,184685.0,53_39
2006-11-29,21:41:00,BRONX,1014923.0,245447.015625,66_79
2006-11-29,23:35:00,BROOKLYN,991703.4375,192337.4375,51_44
2006-11-29,21:41:00,BRONX,1014923.0,245447.015625,66_79
2006-11-30,18:54:00,BRONX,1014999.625,247315.8125,66_81
2006-11-30,01:27:00,BRONX,1032140.5,242004.421875,78_77
2006-11-30,19:46:00,STATEN ISLAND,936721.6875,172119.4375,14_30
2006-11-30,19:46:00,STATEN ISLAND,936721.6875,172119.4375,14_30
2006-11-30,23:00:00,BRONX,1017541.5625,255918.875,68_86
2006-11-30,01:57:00,QUEENS,1038891.0,192114.0,82_44
2006-11-30,18:54:00,BRONX,1014999.625,247315.8125,66_81
2006-11-30,02:00:00,MANHATTAN,1002837.4375,229820.265625,58_69
2006-12-01,21:24:00,BROOKLYN,998123.875,177836.78125,55_34
2006-12-01,22:26:00,BROOKLYN,1004271.0,164762.0,59_26
2006-12-01,17:00:00,BROOKLYN,1018863.25,187814.625,69_41
2006-12-01,20:54:00,BROOKLYN,997456.9375,181411.234375,55_37
2006-12-02,07:02:00,BRONX,1028035.625,250719.03125,75_83
2006-12-02,01:16:00,BROOKLYN,1000919.1875,195651.578125,57_46
2006-12-02,18:26:00,BROOKLYN,1001420.0625,187356.4375,57_41
2006-12-02,17:46:00,BRONX,1031194.9375,256988.0625,77_87
2006-12-02,01:16:00,BROOKLYN,1000919.1875,195651.578125,57_46
2006-12-02,14:05:00,QUEENS,1053493.5,161530.234375,92_23
2006-12-03,02:02:00,QUEENS,1041070.8125,193697.875,84_45
2006-12-03,21:30:00,BRONX,1012077.0,249073.609375,64_82
2006-12-03,18:45:00,BROOKLYN,1012960.0625,182221.609375,65_37
2006-12-03,03:05:00,BRONX,1012519.0,238408.0,65_75
2006-12-03,03:27:00,BRONX,1006434.0,244344.0,61_79
2006-12-03,21:30:00,BRONX,1012077.0,249073.609375,64_82
2006-12-03,19:12:00,BRONX,1012545.0625,241310.75,65_77
2006-12-04,20:26:00,BROOKLYN,997897.0625,175676.90625,55_33
2006-12-04,19:30:00,MANHATTAN,993870.3125,230202.953125,52_69
2006-12-04,21:30:00,BRONX,1005513.5,235739.765625,60_73
2006-12-04,17:34:00,BROOKLYN,1013250.0625,181402.0625,65_37
2006-12-04,19:30:00,MANHATTAN,993870.3125,230202.953125,52_69
2006-12-04,19:30:00,MANHATTAN,993870.3125,230202.953125,52_69
2006-12-04,19:30:00,MANHATTAN,993870.3125,230202.953125,52_69
2006-12-05,09:13:00,BRONX,1020183.1875,239282.796875,70_75
2006-12-05,16:50:00,QUEENS,1053493.5,161530.234375,92_23
2006-12-05,13:00:00,BROOKLYN,1009725.8125,182306.140625,63_37
2006-12-05,00:19:00,BROOKLYN,994500.75,184864.390625,53_39
2006-12-05,09:13:00,BRONX,1020183.1875,239282.796875,70_75
2006-12-05,17:29:00,BRONX,1010036.625,246475.3125,63_80
2006-12-05,17:29:00,BRONX,1010036.625,246475.3125,63_80
2006-12-05,17:29:00,BRONX,1010036.625,246475.3125,63_80
2006-12-05,17:29:00,BRONX,1010036.625,246475.3125,63_80
2006-12-05,09:13:00,BRONX,1020183.1875,239282.796875,70_75
2006-12-05,22:03:00,BROOKLYN,999880.25,190399.359375,56_43
2006-12-05,09:13:00,BRONX,1020183.1875,239282.796875,70_75
2006-12-05,17:29:00,BRONX,1010036.625,246475.3125,63_80
2006-12-05,17:29:00,BRONX,1010036.625,246475.3125,63_80
2006-12-06,19:43:00,BROOKLYN,1005440.75,184756.078125,60_39
2006-12-06,23:44:00,BRONX,1026260.875,260958.953125,74_90
2006-12-06,20:32:00,BRONX,1023616.8125,260168.25,72_89
2006-12-07,20:20:00,BRONX,1006249.0,237448.015625,60_74
2006-12-07,22:10:00,MANHATTAN,1000214.6875,232023.390625,56_70
2006-12-07,04:35:00,MANHATTAN,1005423.625,254031.46875,60_85
2006-12-07,13:58:00,BROOKLYN,1010887.25,175380.71875,63_33
2006-12-07,20:20:00,BRONX,1006249.0,237448.015625,60_74
2006-12-08,01:22:00,BRONX,1007164.125,239139.90625,61_75
2006-12-09,22:45:00,MANHATTAN,999769.0,241772.0,56_77
2006-12-09,04:35:00,BRONX,1009965.5625,239045.609375,63_75
2006-12-10,01:37:00,BRONX,1011881.0,250411.0,64_83
2006-12-10,23:58:00,BROOKLYN,1017119.4375,183909.34375,68_38
2006-12-10,23:59:00,BROOKLYN,1008427.4375,183517.71875,62_38
2006-12-10,01:37:00,BRONX,1011881.0,250411.0,64_83
2006-12-10,23:58:00,BROOKLYN,1017119.4375,183909.34375,68_38
2006-12-10,23:58:00,BROOKLYN,1017119.4375,183909.34375,68_38
2006-12-10,01:53:00,QUEENS,1041888.375,187382.640625,84_41
2006-12-10,23:58:00,BROOKLYN,1017119.4375,183909.34375,68_38
2006-12-10,19:53:00,BROOKLYN,997446.375,188937.421875,55_42
2006-12-10,05:30:00,BROOKLYN,1007141.0,194593.78125,61_45
2006-12-11,22:34:00,BROOKLYN,1000042.375,189331.6875,56_42
2006-12-11,15:55:00,BROOKLYN,1009247.0625,182073.375,62_37
2006-12-11,15:55:00,BROOKLYN,1009247.0625,182073.375,62_37
2006-12-11,07:49:00,BROOKLYN,1004602.75,184162.0625,59_38
2006-12-12,22:19:00,BROOKLYN,1003283.25,173605.796875,58_31
2006-12-12,11:28:00,BROOKLYN,990006.625,192514.640625,50_44
2006-12-12,17:20:00,BRONX,1011750.8125,250274.625,64_83
2006-12-13,04:55:00,BROOKLYN,999880.25,190399.359375,56_43
2006-12-13,23:06:00,BROOKLYN,1007299.5,164519.546875,61_25
2006-12-13,15:54:00,BROOKLYN,1006104.0625,187791.8125,60_41
2006-12-14,22:05:00,BROOKLYN,1011612.375,169001.421875,64_28
2006-12-15,17:14:00,BRONX,1020183.1875,239282.796875,70_75
2006-12-15,22:48:00,BROOKLYN,1014120.4375,181866.4375,66_37
2006-12-15,01:20:00,BROOKLYN,1010753.5625,179172.921875,63_35
2006-12-15,22:23:00,BRONX,1006333.6875,244426.140625,60_79
2006-12-15,04:25:00,BRONX,1026387.0,262634.0,74_91
2006-12-15,16:33:00,QUEENS,1035138.625,152934.765625,80_18
2006-12-16,00:20:00,BROOKLYN,1019404.5,182905.140625,69_38
2006-12-16,03:46:00,MANHATTAN,988234.75,214200.234375,48_58
2006-12-16,12:09:00,QUEENS,1046367.0,186986.0,87_40
2006-12-16,10:34:00,BROOKLYN,1010309.3125,182205.0625,63_37
2006-12-16,10:34:00,BROOKLYN,1010309.3125,182205.0625,63_37
2006-12-17,03:45:00,MANHATTAN,998362.25,234740.5,55_72
2006-12-17,04:03:00,BROOKLYN,998216.0,186645.0,55_40
2006-12-17,00:25:00,BROOKLYN,1017953.125,185020.71875,68_39
2006-12-17,01:55:00,BROOKLYN,996876.1875,177504.609375,54_34
2006-12-17,00:30:00,BROOKLYN,1008572.9375,162497.53125,62_24
2006-12-18,16:30:00,BROOKLYN,1007478.125,175486.546875,61_33
2006-12-18,17:00:00,QUEENS,1036674.0,153399.0,81_18
2006-12-18,01:10:00,MANHATTAN,1000912.1875,227083.390625,57_67
2006-12-19,07:06:00,QUEENS,1035879.6875,203692.28125,80_51
2006-12-19,10:05:00,QUEENS,1051005.375,156784.421875,90_20
2006-12-19,10:05:00,QUEENS,1051005.375,156784.421875,90_20
2006-12-19,10:05:00,QUEENS,1051005.375,156784.421875,90_20
2006-12-19,10:05:00,QUEENS,1051005.375,156784.421875,90_20
2006-12-20,18:25:00,BROOKLYN,995727.5625,190315.25,53_43
2006-12-20,19:58:00,BROOKLYN,1009708.0,182451.0,63_37
2006-12-20,18:25:00,BROOKLYN,995727.5625,190315.25,53_43
2006-12-21,22:15:00,BRONX,1026022.375,268669.6875,74_95
2006-12-21,19:55:00,BROOKLYN,1000381.5,192386.75,56_44
2006-12-21,06:32:00,QUEENS,1020895.5,213419.203125,70_58
2006-12-21,20:24:00,BROOKLYN,994164.5,189121.71875,52_42
2006-12-21,13:00:00,BRONX,1006123.9375,236254.765625,60_73
2006-12-21,22:27:00,BROOKLYN,1004998.1875,184298.0,60_39
2006-12-21,22:15:00,BRONX,1026022.375,268669.6875,74_95
2006-12-22,00:45:00,BROOKLYN,1007490.0,190925.0,61_43
2006-12-22,15:00:00,BROOKLYN,982125.375,168330.828125,44_28
2006-12-22,23:23:00,BROOKLYN,1009656.3125,181287.046875,63_37
2006-12-22,21:30:00,BRONX,1027294.88645,251236.163968,74_83
2006-12-22,00:45:00,BROOKLYN,1007490.0,190925.0,61_43
2006-12-22,20:55:00,BROOKLYN,1004872.625,191626.015625,59_43
2006-12-22,23:34:00,BROOKLYN,1016189.0,185630.0,67_39
2006-12-22,00:20:00,BROOKLYN,991421.75,173203.65625,50_31
2006-12-22,19:26:00,BROOKLYN,1015803.9375,181313.625,67_37
2006-12-22,23:23:00,BROOKLYN,1009656.3125,181287.046875,63_37
2006-12-23,20:30:00,QUEENS,1012346.0,212240.75,64_57
2006-12-23,20:30:00,QUEENS,1012346.0,212240.75,64_57
2006-12-23,20:30:00,QUEENS,1012346.0,212240.75,64_57
2006-12-23,20:30:00,QUEENS,1012346.0,212240.75,64_57
2006-12-23,20:30:00,QUEENS,1012346.0,212240.75,64_57
2006-12-23,20:30:00,QUEENS,1012346.0,212240.75,64_57
2006-12-23,18:40:00,BROOKLYN,1002251.375,183677.140625,58_38
2006-12-23,01:30:00,BROOKLYN,996996.0,154850.09375,54_19
2006-12-23,03:47:00,BRONX,1006333.6875,244426.140625,60_79
2006-12-23,01:30:00,BRONX,1023119.875,262337.25,72_91
2006-12-24,02:50:00,BROOKLYN,1007946.875,158836.390625,62_22
2006-12-24,08:30:00,BRONX,1021895.0,259481.0,71_89
2006-12-24,03:54:00,BROOKLYN,1007015.5625,178099.875,61_34
2006-12-24,03:54:00,BROOKLYN,1007015.5625,178099.875,61_34
2006-12-24,04:48:00,BROOKLYN,1007644.5625,180597.6875,61_36
2006-12-24,00:15:00,BRONX,1009381.25,242462.953125,62_77
2006-12-24,01:25:00,QUEENS,1030722.75,214404.4375,77_59
2006-12-25,19:46:00,MANHATTAN,996591.5,237319.65625,54_74
2006-12-25,04:40:00,BRONX,1017427.8125,255839.75,68_86
2006-12-25,10:24:00,BROOKLYN,997324.5625,189738.59375,54_42
2006-12-25,03:46:00,BRONX,1023240.5625,242276.703125,72_77
2006-12-25,23:30:00,BROOKLYN,1001204.625,191692.34375,57_43
2006-12-25,20:30:00,BROOKLYN,1004426.0625,187538.546875,59_41
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,04:11:00,MANHATTAN,983003.6875,213371.890625,45_58
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,05:40:00,BRONX,1017865.0,246089.625,68_80
2006-12-26,17:48:00,BRONX,1012302.9375,241206.546875,64_76
2006-12-26,23:20:00,BROOKLYN,1017119.4375,183909.34375,68_38
2006-12-27,22:24:00,BROOKLYN,1013063.8125,186592.25,65_40
2006-12-27,06:59:00,BROOKLYN,1008427.8125,190224.828125,62_42
2006-12-27,11:46:00,BROOKLYN,999880.25,190399.359375,56_43
2006-12-27,22:53:00,BRONX,1023475.0,264305.0,72_92
2006-12-28,08:51:00,BRONX,1011144.0,251424.0,64_83
2006-12-28,01:12:00,BROOKLYN,1012850.6875,182781.578125,65_38
2006-12-28,01:12:00,BROOKLYN,1012850.6875,182781.578125,65_38
2006-12-28,14:20:00,BRONX,1010368.1875,250580.671875,63_83
2006-12-28,01:12:00,BROOKLYN,1012850.6875,182781.578125,65_38
2006-12-29,00:46:00,MANHATTAN,1000828.125,240292.78125,57_76
2006-12-29,19:40:00,QUEENS,1001898.625,221194.125,57_63
2006-12-29,09:25:00,QUEENS,1006383.625,199333.546875,60_49
2006-12-29,00:46:00,MANHATTAN,1000828.125,240292.78125,57_76
2006-12-30,12:23:00,QUEENS,1018766.5625,207198.625,69_54
2006-12-30,00:45:00,BROOKLYN,997933.125,189148.515625,55_42
2006-12-30,01:15:00,BRONX,1005754.875,234895.515625,60_72
2006-12-30,01:15:00,BRONX,1005754.875,234895.515625,60_72
2006-12-30,18:20:00,QUEENS,1055480.375,192979.484375,93_44
2006-12-30,23:31:00,MANHATTAN,1001481.0625,246268.296875,57_80
2006-12-30,00:50:00,MANHATTAN,997439.5,233857.265625,55_72
2006-12-31,04:14:00,BRONX,1013985.5625,256643.71875,66_87
2006-12-31,04:08:00,BROOKLYN,1004878.875,190338.515625,59_43
2006-12-31,05:45:00,BROOKLYN,993284.625,188333.75,52_41
2006-12-31,04:08:00,BROOKLYN,1004878.875,190338.515625,59_43
2006-12-31,02:34:00,QUEENS,1053278.125,192498.296875,92_44
2006-12-31,04:14:00,BRONX,1013985.5625,256643.71875,66_87
2006-12-31,01:07:00,MANHATTAN,997349.25,235297.65625,54_73
2006-12-31,15:06:00,BROOKLYN,1007994.1875,191384.625,62_43
2006-12-31,15:38:00,STATEN ISLAND,936721.6875,172119.4375,14_30
2006-12-31,02:36:00,BROOKLYN,996682.5625,172472.203125,54_31
2007-01-01,00:12:00,BROOKLYN,1007627.5,183444.609375,61_38
2007-01-01,22:48:00,BRONX,1006115.25,238062.421875,60_74
2007-01-01,01:00:00,BRONX,1020873.9375,237524.890625,70_74
2007-01-01,22:48:00,BRONX,1006115.25,238062.421875,60_74
2007-01-01,01:01:00,MANHATTAN,995517.25,235872.734375,53_73
2007-01-01,03:20:00,BRONX,1007072.3125,239961.390625,61_76
2007-01-01,12:17:00,BROOKLYN,1008427.4375,183517.71875,62_38
2007-01-01,03:20:00,BRONX,1007072.3125,239961.390625,61_76
2007-01-01,00:34:00,BRONX,1022951.8125,259687.265625,72_89
2007-01-01,01:45:00,MANHATTAN,998730.0,226827.0,55_67
2007-01-01,03:20:00,BRONX,1007072.3125,239961.390625,61_76
2007-01-01,01:45:00,MANHATTAN,998730.0,226827.0,55_67
2007-01-01,03:20:00,BRONX,1007072.3125,239961.390625,61_76
2007-01-01,01:01:00,MANHATTAN,995517.25,235872.734375,53_73
2007-01-01,02:49:00,BROOKLYN,987323.0,188806.71875,48_42
2007-01-01,00:15:00,BROOKLYN,1009868.75,180290.296875,63_36
2007-01-01,03:00:00,BROOKLYN,1003655.6875,187149.625,59_40
2007-01-01,00:34:00,BRONX,1022951.8125,259687.265625,72_89
2007-01-02,18:42:00,BRONX,1021823.4375,252488.65625,71_84
2007-01-02,15:18:00,BROOKLYN,1008544.3125,186798.78125,62_40
2007-01-02,18:42:00,BRONX,1021823.4375,252488.65625,71_84
2007-01-02,19:24:00,BROOKLYN,1002457.0,192292.203125,58_44
2007-01-03,03:04:00,MANHATTAN,1002106.0,249501.0,58_82
2007-01-03,10:21:00,BROOKLYN,1010140.0,183016.0,63_38
2007-01-03,02:00:00,MANHATTAN,1000597.875,231061.71875,57_70
2007-01-03,00:43:00,BROOKLYN,996587.6875,181055.140625,54_36
2007-01-03,00:43:00,BROOKLYN,996587.6875,181055.140625,54_36
2007-01-03,00:43:00,BROOKLYN,996587.6875,181055.140625,54_36
2007-01-03,23:45:00,QUEENS,1053493.5,161530.234375,92_23
2007-01-04,23:14:00,BRONX,1012293.375,245330.140625,64_79
2007-01-04,00:01:00,BRONX,1022083.6875,251879.25,71_84
2007-01-04,20:47:00,BRONX,1015683.0625,237310.953125,67_74
2007-01-05,18:15:00,BROOKLYN,1009904.75,180751.46875,63_36
2007-01-05,23:00:00,QUEENS,1003021.6875,216517.796875,58_60
2007-01-05,08:27:00,BRONX,1026387.0,262634.0,74_91
2007-01-05,13:54:00,BRONX,1020677.1875,246167.328125,70_80
2007-01-05,19:51:00,BROOKLYN,999880.25,190399.359375,56_43
2007-01-06,03:45:00,BRONX,1013232.0,236725.0,65_73
2007-01-07,03:32:00,BROOKLYN,993242.5,193162.328125,52_44
2007-01-07,01:46:00,BRONX,1009548.25,258692.828125,63_88
2007-01-07,03:06:00,BROOKLYN,995820.625,185707.46875,53_39
2007-01-07,03:06:00,BROOKLYN,995820.625,185707.46875,53_39
2007-01-07,01:46:00,BRONX,1009548.25,258692.828125,63_88
2007-01-08,17:05:00,BROOKLYN,997379.875,173774.734375,54_32
2007-01-08,23:01:00,BROOKLYN,1005218.0,190528.0,60_43
2007-01-09,04:00:00,BRONX,1006333.6875,244426.140625,60_79
2007-01-09,13:11:00,QUEENS,1030365.3125,193948.953125,76_45
2007-01-09,13:11:00,QUEENS,1030365.3125,193948.953125,76_45
2007-01-10,17:19:00,BROOKLYN,1001215.3125,193880.875,57_45
2007-01-10,02:00:00,QUEENS,1055870.375,185514.46875,93_39
2007-01-11,14:23:00,BROOKLYN,1004203.75,178880.46875,59_35
2007-01-11,22:10:00,BROOKLYN,1010255.8125,191370.328125,63_43
2007-01-11,23:14:00,BROOKLYN,1007644.5625,180597.6875,61_36
2007-01-12,10:10:00,BROOKLYN,1006114.3125,179560.09375,60_35
2007-01-12,21:00:00,BRONX,1012119.4375,252872.53125,64_84
2007-01-12,22:01:00,BROOKLYN,1021289.8125,184415.53125,70_39
2007-01-12,23:28:00,BROOKLYN,1021548.25,183084.515625,71_38
2007-01-13,15:19:00,QUEENS,1041507.125,190003.9375,84_42
2007-01-13,13:34:00,BROOKLYN,1003552.4375,190547.203125,59_43
2007-01-13,13:34:00,BROOKLYN,1003552.4375,190547.203125,59_43
2007-01-13,23:35:00,BROOKLYN,998749.0,181383.0,55_37
2007-01-13,01:50:00,QUEENS,1051243.375,203246.375,90_51
2007-01-13,01:16:00,BROOKLYN,1006774.9375,188441.390625,61_41
2007-01-14,22:51:00,BROOKLYN,999008.0625,181466.671875,56_37
2007-01-14,17:43:00,STATEN ISLAND,961369.25,165820.59375,30_26
2007-01-15,00:32:00,MANHATTAN,1005771.9375,252600.125,60_84
2007-01-15,15:20:00,BROOKLYN,998032.0,175598.0,55_33
2007-01-15,02:11:00,BROOKLYN,997053.3125,184860.5625,54_39
2007-01-16,23:11:00,BROOKLYN,1013961.9375,187496.21875,66_41
2007-01-16,00:05:00,BROOKLYN,995671.1875,183338.578125,53_38
2007-01-17,17:00:00,BRONX,1026387.0,262634.0,74_91
2007-01-19,20:39:00,BRONX,1011488.875,239284.671875,64_75
2007-01-19,20:13:00,BRONX,1010833.5625,253341.125,63_85
2007-01-19,12:51:00,BROOKLYN,1017141.0,183798.0,68_38
2007-01-20,03:15:00,BROOKLYN,996709.8125,201713.59375,54_50
2007-01-20,03:15:00,BROOKLYN,996709.8125,201713.59375,54_50
2007-01-20,18:00:00,QUEENS,1019008.3125,212828.625,69_58
2007-01-20,09:05:00,BROOKLYN,1007015.125,185540.640625,61_39
2007-01-20,00:23:00,BRONX,1024464.0625,256306.90625,73_87
2007-01-20,02:31:00,QUEENS,1057634.75,177815.703125,95_34
2007-01-21,02:58:00,BRONX,1030424.0,258449.875,76_88
2007-01-21,10:23:00,BROOKLYN,997897.0625,175676.90625,55_33
2007-01-22,20:08:00,BROOKLYN,997753.9375,193358.921875,55_45
2007-01-23,19:00:00,QUEENS,996643.625,209958.078125,54_56
2007-01-24,20:52:00,QUEENS,1044630.8125,191868.59375,86_44
2007-01-24,15:00:00,MANHATTAN,1001943.375,229717.515625,58_69
2007-01-24,14:29:00,BROOKLYN,1016915.0625,176133.65625,67_33
2007-01-25,22:17:00,QUEENS,1049244.875,195074.75,89_46
2007-01-26,21:33:00,MANHATTAN,1000597.875,231061.71875,57_70
2007-01-26,17:31:00,BROOKLYN,1012960.0625,182221.609375,65_37
2007-01-27,21:36:00,MANHATTAN,997874.875,230877.703125,55_70
2007-01-27,02:20:00,BROOKLYN,996546.0,187436.0,54_41
2007-01-27,21:36:00,MANHATTAN,997874.875,230877.703125,55_70
2007-01-27,00:36:00,BROOKLYN,1012860.0,174682.0,65_32
2007-01-27,05:10:00,BROOKLYN,1006537.8125,170246.609375,61_29
2007-01-28,06:00:00,BROOKLYN,1005491.625,170817.25,60_30
2007-01-28,04:30:00,BRONX,1028381.0,259024.75,75_88
2007-01-28,05:29:00,BROOKLYN,1017119.4375,183909.34375,68_38
2007-01-28,04:30:00,BRONX,1028381.0,259024.75,75_88
2007-01-28,06:00:00,BROOKLYN,1005491.625,170817.25,60_30
2007-01-29,15:14:00,BROOKLYN,984421.1875,148363.0625,46_15
2007-01-29,22:27:00,BRONX,1012809.9375,251689.84375,65_83
2007-01-29,07:24:00,QUEENS,1057465.5,204039.125,95_52
2007-01-29,18:51:00,BROOKLYN,999876.4375,186371.1875,56_40
2007-01-29,16:36:00,BROOKLYN,999634.0,190253.0,56_42
2007-01-29,18:51:00,BROOKLYN,999876.4375,186371.1875,56_40
2007-01-30,17:56:00,STATEN ISLAND,922416.3125,130418.4921875,4_3
2007-01-31,22:10:00,BROOKLYN,996478.25,189882.90625,54_42
2007-01-31,15:10:00,QUEENS,1042057.125,191940.875,84_44
2007-02-01,22:52:00,BROOKLYN,997897.0625,175676.90625,55_33
2007-02-01,01:10:00,MANHATTAN,998143.875,228782.65625,55_68
2007-02-01,20:22:00,BROOKLYN,1002731.0625,181032.671875,58_36
2007-02-02,22:30:00,QUEENS,1057636.0,203954.0,95_52
2007-02-02,19:45:00,BROOKLYN,993410.0625,188441.71875,52_41
2007-02-02,02:56:00,BRONX,1022561.8125,262118.125,71_90
2007-02-03,03:41:00,BROOKLYN,1009904.75,180751.46875,63_36
2007-02-03,03:41:00,BROOKLYN,1009904.75,180751.46875,63_36
2007-02-03,03:09:00,BROOKLYN,1009450.25,182401.0625,63_37
2007-02-03,03:41:00,BROOKLYN,1009904.75,180751.46875,63_36
2007-02-04,02:05:00,BROOKLYN,980498.9375,175008.65625,43_32
2007-02-05,02:42:00,BROOKLYN,1008439.75,174568.953125,62_32
2007-02-05,18:08:00,BROOKLYN,997362.5625,177270.4375,54_34
2007-02-05,18:08:00,BROOKLYN,997362.5625,177270.4375,54_34
2007-02-06,20:25:00,BRONX,1026714.5625,257137.078125,74_87
2007-02-07,13:00:00,STATEN ISLAND,959974.5625,171771.734375,30_30
2007-02-08,22:01:00,BRONX,1026387.0,262634.0,74_91
2007-02-08,18:58:00,BRONX,1013141.125,254266.875,65_85
2007-02-08,23:22:00,QUEENS,1046367.0,186986.0,87_40
2007-02-08,11:47:00,BROOKLYN,995095.25,176952.265625,53_34
2007-02-09,22:45:00,MANHATTAN,988353.0,217918.0,48_61
2007-02-09,22:45:00,MANHATTAN,988353.0,217918.0,48_61
2007-02-09,14:40:00,BROOKLYN,1006026.0625,188327.828125,60_41
2007-02-09,22:45:00,MANHATTAN,988353.0,217918.0,48_61
2007-02-10,04:10:00,BROOKLYN,990976.0,186546.0,50_40
2007-02-10,14:40:00,BROOKLYN,1017119.4375,183909.34375,68_38
2007-02-10,22:48:00,BROOKLYN,1017119.4375,183909.34375,68_38
2007-02-10,01:18:00,BROOKLYN,998448.5625,188816.703125,55_42
2007-02-10,04:10:00,BROOKLYN,990976.0,186546.0,50_40
2007-02-10,15:01:00,BROOKLYN,999634.0,190253.0,56_42
2007-02-10,18:45:00,BROOKLYN,998296.3125,182325.1875,55_37
2007-02-10,01:18:00,BROOKLYN,998448.5625,188816.703125,55_42
2007-02-11,15:50:00,BROOKLYN,988466.1875,194673.015625,49_45
2007-02-11,05:00:00,BROOKLYN,993284.625,188333.75,52_41
2007-02-11,03:09:00,BRONX,1018028.8125,240747.03125,68_76
2007-02-11,04:36:00,BRONX,1004926.0,234532.0,59_72
2007-02-11,03:30:00,BRONX,1023121.5,244155.9375,72_78
2007-02-11,04:30:00,STATEN ISLAND,963290.125,167192.40625,32_27
2007-02-12,19:20:00,BROOKLYN,1008636.3125,190069.3125,62_42
2007-02-13,05:00:00,BROOKLYN,1001758.5625,194897.046875,57_46
2007-02-14,23:40:00,BROOKLYN,1007288.8125,190656.375,61_43
2007-02-16,10:57:00,BROOKLYN,1003606.0,185050.0,59_39
2007-02-16,04:30:00,BROOKLYN,999816.375,176837.046875,56_34
2007-02-17,04:00:00,BROOKLYN,988113.875,148773.359375,48_15
2007-02-17,04:00:00,QUEENS,1048934.125,187879.46875,89_41
2007-02-17,03:11:00,BROOKLYN,1007699.98,180316.88,61_36
2007-02-17,06:20:00,BRONX,1010914.875,252196.671875,63_84
